Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
99585-JAM,Male,70.94,Yes,Jammu & Kashmir,5.91,13.65,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.15,75.74,0.0,0.0,40.88,114.48,Churned,Competitor,Competitor made better offer
57010-WES,Female,65.33,Yes,West Bengal,0.0,25.18,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.29,1058.96,0.0,0.0,293.42,1394.2,Churned,Competitor,Competitor made better offer
62238-KER,Female,26.0,No,Kerala,2.05,7.89,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.29,144.76,0.0,0.0,16.63,157.66,Churned,Competitor,Competitor had better devices
13666-UTT,Male,55.94,Yes,Uttarakhand,15.66,16.54,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,97.88,287.83,0.0,0.0,51.61,352.22,Joined,,
95794-RAJ,Male,56.0,Yes,Rajasthan,12.62,1.05,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.56,331.62,0.0,0.0,28.58,364.8,Churned,Dissatisfaction,Network reliability
73410-ASS,Female,39.08,No,Assam,7.01,16.45,Deal 1,Yes,No,No,,,,,,,,,,Two Year,No,Bank Withdrawal,20.29,1337.84,0.0,0.0,374.51,1729.54,Stayed,,
46082-KAR,Female,37.47,Yes,Karnataka,1.95,8.32,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,101.94,7681.81,0.0,0.0,2310.21,9860.82,Stayed,,
26458-TEL,Female,49.35,Yes,Telangana,12.52,4.16,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.81,2432.13,0.0,0.0,417.54,2759.44,Stayed,,
91868-AND,Male,35.17,No,Andhra Pradesh,1.01,20.64,Deal 2,Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,77.49,2994.63,0.0,0.0,561.34,3540.86,Stayed,,
83526-AND,Male,50.33,Yes,Andhra Pradesh,11.72,13.02,,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,86.44,5976.9,0.0,0.0,1196.95,7504.8,Stayed,,
38895-TEL,Female,61.81,No,Telangana,3.14,10.0,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,88.24,6727.87,0.0,0.0,2638.25,9150.59,Stayed,,
48307-WES,Female,55.14,No,West Bengal,3.96,15.46,Deal 5,Yes,No,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,72.04,214.13,0.0,30.43,87.38,354.15,Joined,,
12836-JHA,Male,31.22,No,Jharkhand,5.96,10.83,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,113.67,7642.28,23.03,0.0,405.73,7752.35,Stayed,,
62375-JAM,Female,60.62,Yes,Jammu & Kashmir,2.94,24.85,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.74,557.5,0.0,0.0,293.9,851.37,Churned,Competitor,Competitor had better devices
57200-UTT,Male,59.43,Yes,Uttar Pradesh,5.94,31.78,,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,94.76,6616.42,0.0,0.0,3312.14,10377.71,Stayed,,
26294-TEL,Female,42.1,Yes,Telangana,7.84,13.52,Deal 1,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,85.49,6045.3,0.0,0.0,219.81,6260.49,Stayed,,
64847-TAM,Female,79.76,No,Tamil Nadu,11.24,17.06,,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,98.99,4120.91,0.0,0.0,774.03,4965.41,Churned,Other,Moved
95315-RAJ,Female,21.68,Yes,Rajasthan,3.13,9.94,,Yes,Yes,No,,,,,,,,,,Two Year,Yes,Bank Withdrawal,24.65,486.45,0.0,0.0,582.58,1059.67,Stayed,,
13072-TAM,Female,20.92,Yes,Tamil Nadu,4.13,2.08,Deal 1,No,,Yes,DSL,No,No,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Mailed Check,41.26,2939.29,0.0,0.0,0.0,2906.67,Stayed,,
23255-KAR,Female,26.19,No,Karnataka,15.2,23.16,,Yes,No,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,No,Two Year,No,Credit Card,73.67,1587.06,17.08,141.34,377.02,2058.81,Stayed,,
54972-HAR,Female,72.72,Yes,Haryana,14.73,14.35,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,107.21,3409.93,32.72,0.0,1369.08,4823.53,Churned,Attitude,Attitude of support person
76490-BIH,Male,70.79,No,Bihar,3.01,32.78,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,108.33,3061.28,0.0,0.0,1487.35,4365.83,Stayed,,
37470-TEL,Female,20.83,Yes,Telangana,10.4,6.99,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.96,2072.12,0.0,0.0,484.3,2571.78,Stayed,,
47093-BIH,Female,18.21,No,Bihar,7.1,12.27,,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,99.37,2358.57,0.0,77.94,728.17,3177.42,Stayed,,
77078-ASS,Male,73.45,No,Assam,15.0,9.81,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.29,5495.69,0.0,0.0,514.09,6035.82,Churned,Price,Price too high
69814-TAM,Female,58.82,Yes,Tamil Nadu,0.0,18.47,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,104.64,5924.68,0.0,0.0,1805.97,7644.81,Stayed,,
18986-ODI,Female,39.9,No,Odisha,10.93,4.15,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.46,190.37,0.0,0.0,86.32,280.66,Churned,Dissatisfaction,Lack of self-service on Website
26412-ASS,Female,30.9,No,Assam,6.89,17.78,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,20.82,41.14,0.0,0.0,28.91,70.53,Joined,,
64501-KAR,Male,61.95,No,Karnataka,7.81,30.2,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.31,6248.7,0.0,0.0,1454.53,7531.69,Churned,Attitude,Attitude of service provider
29541-KAR,Male,38.08,Yes,Karnataka,9.35,28.28,Deal 4,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,20.46,387.15,0.0,0.0,464.0,873.41,Stayed,,
38365-KAR,Female,61.37,Yes,Karnataka,0.0,21.02,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.82,158.64,0.0,0.0,34.18,190.21,Stayed,,
27775-GUJ,Female,29.39,Yes,Gujarat,3.05,16.77,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,77.69,2324.4,0.0,0.0,97.78,2339.46,Stayed,,
88255-MAH,Male,49.48,No,Maharashtra,7.3,29.14,Deal 3,No,,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,35.18,996.01,0.0,0.0,0.0,1053.86,Stayed,,
23811-ASS,Male,45.31,No,Assam,2.04,3.07,Deal 4,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.98,901.36,0.0,0.0,226.84,1076.23,Churned,Dissatisfaction,Poor expertise of phone support
47046-UTT,Male,26.36,Yes,Uttar Pradesh,0.0,29.89,Deal 2,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,70.11,3527.3,0.0,0.0,1927.83,5285.04,Stayed,,
97997-KAR,Female,60.58,No,Karnataka,12.82,14.58,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,88.44,2761.26,0.0,0.0,489.7,3170.55,Churned,Attitude,Attitude of service provider
96928-TEL,Male,37.66,Yes,Telangana,11.96,34.79,Deal 3,Yes,No,Yes,Cable,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,75.31,2628.57,0.0,0.0,41.87,2813.95,Stayed,,
24902-MAH,Male,42.57,Yes,Maharashtra,4.04,17.69,Deal 2,Yes,Yes,No,,,,,,,,,,Two Year,No,Credit Card,24.82,1661.96,0.0,0.0,425.36,1963.03,Stayed,,
14698-PUN,Male,25.84,No,Punjab,3.89,12.98,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.02,88.32,0.0,0.0,32.77,119.97,Churned,Other,Don't know
86783-TEL,Female,71.29,Yes,Telangana,0.0,23.53,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.46,565.94,0.0,0.0,90.13,692.25,Stayed,,
48559-UTT,Male,61.59,No,Uttar Pradesh,9.12,14.01,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,44.46,423.44,0.0,10.44,25.39,485.36,Churned,Competitor,Competitor had better devices
86891-GUJ,Male,26.25,No,Gujarat,6.9,4.88,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.86,20.12,0.0,0.0,17.73,38.34,Joined,,
58748-KER,Female,34.97,No,Kerala,14.59,22.43,,No,,Yes,DSL,No,Yes,Yes,No,No,No,No,Yes,One Year,No,Mailed Check,35.31,1675.51,0.0,0.0,0.0,1600.76,Churned,Dissatisfaction,Product dissatisfaction
48722-AND,Male,33.12,No,Andhra Pradesh,8.08,21.75,,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.77,2467.5,0.0,0.0,803.03,3235.22,Stayed,,
34101-TAM,Female,42.02,No,Tamil Nadu,5.03,34.67,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,20.91,49.45,0.0,0.0,56.91,110.81,Joined,,
28751-WES,Female,37.39,No,West Bengal,6.22,10.95,Deal 3,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,20.74,586.87,0.0,0.0,493.43,1104.54,Stayed,,
63464-AND,Male,49.76,No,Andhra Pradesh,7.27,4.89,,Yes,No,Yes,DSL,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,59.82,204.19,0.0,0.0,69.15,264.17,Joined,,
46577-MAH,Female,36.36,Yes,Maharashtra,13.3,8.23,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.57,977.55,0.0,0.0,442.65,1404.84,Churned,Competitor,Competitor offered more data
42571-JAM,Female,28.32,No,Jammu & Kashmir,7.9,33.53,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,86.57,86.52,0.0,0.0,34.6,126.07,Churned,Competitor,Competitor made better offer
45084-JAM,Female,18.79,No,Jammu & Kashmir,13.7,8.86,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,97.79,296.96,0.0,19.56,68.44,376.51,Churned,Competitor,Competitor made better offer
92134-BIH,Male,25.12,No,Bihar,4.91,11.49,,No,,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,33.87,112.71,0.0,0.0,0.0,116.77,Joined,,
48037-TAM,Male,45.84,No,Tamil Nadu,11.1,30.22,Deal 2,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,81.5,4664.88,0.0,0.0,1450.19,6002.83,Stayed,,
91967-CHH,Female,28.9,No,Chhattisgarh,14.59,21.93,Deal 5,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,24.92,191.87,0.0,0.0,0.0,193.99,Stayed,,
44056-AND,Female,73.01,Yes,Andhra Pradesh,9.77,4.19,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,73.7,3953.28,0.0,0.0,930.34,4861.47,Stayed,,
41417-MAH,Female,36.44,No,Maharashtra,5.95,15.8,Deal 2,Yes,No,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,58.78,3420.63,0.0,0.0,1739.66,5175.52,Stayed,,
85284-KAR,Male,62.22,Yes,Karnataka,13.11,37.12,,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,54.87,1870.55,0.0,0.0,733.78,2709.36,Stayed,,
68560-ASS,Female,36.48,No,Assam,3.93,4.88,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.74,4389.88,2.87,0.0,1866.55,5915.64,Churned,Competitor,Competitor had better devices
95019-TEL,Male,40.31,No,Telangana,12.46,8.75,Deal 4,No,,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.85,324.96,50.36,0.0,0.0,278.94,Stayed,,
87869-PUN,Male,53.6,No,Punjab,12.57,19.95,Deal 4,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,69.57,960.74,0.0,0.0,41.74,976.79,Stayed,,
59386-AND,Female,30.21,No,Andhra Pradesh,4.02,26.42,Deal 4,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.7,282.92,0.0,0.0,627.33,906.12,Stayed,,
26977-UTT,Male,47.97,No,Uttar Pradesh,11.65,1.0,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.25,4552.57,0.0,0.0,1359.59,5815.31,Stayed,,
11472-PUN,Female,34.3,No,Punjab,8.31,6.18,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.41,58.01,0.0,0.0,12.78,70.56,Churned,Competitor,Competitor had better devices
82895-UTT,Female,25.84,No,Uttar Pradesh,8.0,22.4,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,68.59,72.24,0.0,0.0,12.71,83.74,Churned,Competitor,Competitor made better offer
93408-TAM,Female,51.91,Yes,Tamil Nadu,15.33,34.56,,Yes,No,Yes,Cable,Yes,No,No,Yes,No,No,No,No,One Year,No,Bank Withdrawal,57.03,4015.21,0.0,20.12,3126.43,6788.48,Stayed,,
64910-ODI,Female,74.97,Yes,Odisha,5.96,6.81,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,89.63,89.12,0.0,9.96,49.39,152.94,Churned,Competitor,Competitor made better offer
48051-GUJ,Female,49.1,Yes,Gujarat,0.0,36.32,,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,One Year,No,Credit Card,26.19,26.04,0.0,0.0,0.0,25.55,Joined,,
64636-KAR,Female,40.7,Yes,Karnataka,1.04,10.77,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.05,6203.49,0.0,0.0,1044.1,7080.38,Stayed,,
75616-MAH,Female,78.54,No,Maharashtra,4.1,25.67,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,74.65,534.58,0.0,0.0,227.64,752.65,Churned,Attitude,Attitude of support person
89585-MAH,Female,53.98,No,Maharashtra,13.64,17.18,Deal 4,Yes,No,No,,,,,,,,,,Two Year,No,Bank Withdrawal,19.8,502.32,0.0,0.0,932.45,1438.76,Stayed,,
81316-WES,Female,38.46,Yes,West Bengal,10.15,34.05,Deal 1,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,85.81,5785.97,0.0,0.0,3498.2,9253.18,Stayed,,
19811-MAH,Female,34.62,Yes,Maharashtra,9.95,6.79,Deal 5,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,91.87,246.43,0.0,0.0,101.42,356.53,Joined,,
41061-JAM,Female,34.37,No,Jammu & Kashmir,13.54,8.74,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.36,366.73,0.0,0.0,229.65,588.63,Churned,Competitor,Competitor made better offer
45877-TAM,Female,26.85,Yes,Tamil Nadu,9.13,12.29,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.66,115.82,0.0,0.0,33.09,153.12,Stayed,,
44927-RAJ,Female,41.43,No,Rajasthan,8.04,21.88,,Yes,No,No,,,,,,,,,,Two Year,Yes,Bank Withdrawal,20.31,241.89,0.0,0.0,75.13,323.98,Stayed,,
92216-UTT,Male,22.66,Yes,Uttar Pradesh,1.98,10.41,Deal 2,Yes,No,No,,,,,,,,,,One Year,No,Bank Withdrawal,19.45,985.39,0.0,0.0,2058.16,3002.2,Stayed,,
82473-AND,Male,65.81,Yes,Andhra Pradesh,10.1,1.02,Deal 5,No,,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,28.96,97.36,0.0,0.0,0.0,95.11,Joined,,
26308-MAH,Male,69.72,Yes,Maharashtra,1.05,11.99,,Yes,No,No,,,,,,,,,,One Year,No,Credit Card,19.94,225.19,0.0,0.0,626.47,844.82,Stayed,,
86202-RAJ,Female,56.6,No,Rajasthan,12.49,30.94,,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,78.19,1778.74,0.0,0.0,787.29,2480.44,Stayed,,
16782-CHH,Male,43.95,Yes,Chhattisgarh,14.68,0.98,Deal 1,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,93.38,6584.14,0.0,106.85,3201.04,10024.12,Stayed,,
57338-TAM,Female,53.12,No,Tamil Nadu,11.36,13.9,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.33,44.94,0.0,0.0,34.06,77.7,Churned,Attitude,Attitude of service provider
62961-TEL,Female,33.53,Yes,Telangana,0.0,24.62,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102.0,6655.04,0.0,0.0,2923.47,9613.23,Stayed,,
11802-TAM,Male,33.44,No,Tamil Nadu,0.0,7.91,Deal 2,Yes,Yes,No,,,,,,,,,,Two Year,No,Credit Card,26.81,1314.61,37.58,0.0,1820.0,3199.45,Stayed,,
72817-AND,Female,28.06,Yes,Andhra Pradesh,3.1,21.74,Deal 4,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,82.83,964.31,0.0,0.0,114.31,1029.53,Stayed,,
72375-TEL,Female,44.81,Yes,Telangana,14.31,19.8,,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,113.14,6937.82,0.0,0.0,481.01,7244.85,Churned,Competitor,Competitor offered more data
89512-JAM,Male,58.17,No,Jammu & Kashmir,3.15,33.72,,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,62.64,130.72,0.0,0.0,30.21,163.72,Joined,,
27553-UTT,Female,54.62,Yes,Uttar Pradesh,0.0,18.84,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.32,20.45,0.0,0.0,4.15,24.52,Joined,,
23436-TEL,Male,72.21,Yes,Telangana,9.13,10.9,Deal 5,No,,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,36.23,35.04,0.0,0.0,0.0,36.59,Churned,Dissatisfaction,Network reliability
33318-JAM,Female,36.79,Yes,Jammu & Kashmir,0.98,8.84,Deal 1,Yes,Yes,Yes,Cable,No,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,85.57,6084.41,0.0,0.0,1898.37,8103.5,Churned,Competitor,Competitor made better offer
93000-MAD,Female,59.98,Yes,Madhya Pradesh,0.0,13.26,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,74.33,1348.38,0.0,0.0,78.97,1454.25,Stayed,,
77462-KAR,Female,46.62,Yes,Karnataka,6.97,33.35,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.44,1763.8,0.0,0.0,598.37,2366.11,Stayed,,
98771-KER,Female,27.53,No,Kerala,1.97,16.62,Deal 4,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,76.39,924.17,0.0,0.0,519.27,1470.49,Churned,Attitude,Attitude of support person
66408-ASS,Male,76.53,Yes,Assam,11.88,35.48,Deal 3,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,107.11,2918.14,0.0,0.0,284.81,3076.74,Churned,Competitor,Competitor made better offer
49591-MAD,Female,65.38,No,Madhya Pradesh,10.32,10.73,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,No,One Year,Yes,Credit Card,105.62,6082.79,0.0,94.05,1122.96,7223.94,Stayed,,
63913-GUJ,Female,21.99,No,Gujarat,0.0,3.1,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,107.64,7153.51,0.0,0.0,1799.55,9057.97,Stayed,,
76925-ASS,Female,21.51,No,Assam,4.12,12.14,Deal 2,Yes,No,No,,,,,,,,,,Two Year,No,Mailed Check,19.49,793.99,0.0,0.0,401.39,1211.24,Stayed,,
67218-HAR,Female,56.95,Yes,Haryana,10.16,17.47,Deal 4,Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,51.46,914.45,0.0,124.67,182.29,1260.77,Stayed,,
51582-AND,Female,40.11,Yes,Andhra Pradesh,4.19,26.14,Deal 5,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,48.34,92.94,0.0,39.29,29.89,162.24,Churned,Competitor,Competitor had better devices
49243-PUN,Female,81.46,No,Punjab,2.07,8.28,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,87.08,152.67,0.0,39.88,8.2,202.97,Churned,Competitor,Competitor had better devices
89862-TAM,Female,32.48,Yes,Tamil Nadu,7.03,37.12,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,20.86,82.7,0.0,0.0,116.1,200.69,Stayed,,
83234-HAR,Male,33.99,Yes,Haryana,12.95,5.09,Deal 3,Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.89,1320.67,0.0,0.0,953.06,2199.92,Stayed,,
39934-WES,Female,19.92,Yes,West Bengal,0.99,9.44,Deal 2,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,Yes,Yes,One Year,No,Bank Withdrawal,89.56,5534.4,0.0,0.0,2078.88,7708.22,Churned,Other,Moved
87024-WES,Female,26.63,Yes,West Bengal,12.26,14.91,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.05,617.19,0.0,0.0,208.11,871.4,Churned,Competitor,Competitor had better devices
31144-GUJ,Male,70.51,No,Gujarat,14.22,2.93,Deal 1,Yes,Yes,Yes,Cable,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,No,Credit Card,85.75,5877.04,0.0,0.0,1254.42,7239.28,Stayed,,
27791-BIH,Male,25.19,No,Bihar,14.14,19.88,,Yes,No,Yes,DSL,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.56,285.33,0.0,0.0,201.15,501.28,Stayed,,
28167-UTT,Male,29.91,Yes,Uttar Pradesh,14.29,24.05,,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,19.97,199.43,0.0,0.0,130.56,340.52,Stayed,,
58383-AND,Female,42.06,No,Andhra Pradesh,6.16,34.35,,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,82.36,4520.79,0.0,0.0,1707.17,6414.39,Stayed,,
12590-UTT,Female,36.02,Yes,Uttar Pradesh,13.89,7.04,Deal 1,Yes,Yes,No,,,,,,,,,,Two Year,No,Credit Card,26.3,1963.65,0.0,0.0,1215.9,3202.33,Stayed,,
92871-JHA,Female,21.12,Yes,Jharkhand,4.09,9.43,Deal 2,Yes,Yes,No,,,,,,,,,,Two Year,Yes,Bank Withdrawal,23.37,1241.6,0.0,0.0,2265.21,3624.2,Stayed,,
99547-KAR,Female,18.8,No,Karnataka,15.48,8.36,Deal 4,Yes,No,No,,,,,,,,,,One Year,No,Credit Card,21.15,487.15,0.0,0.0,512.13,996.49,Stayed,,
91678-KAR,Female,20.2,Yes,Karnataka,2.02,4.03,,Yes,Yes,Yes,DSL,No,No,No,No,No,No,Yes,No,Month-to-Month,Yes,Credit Card,52.6,2621.31,0.0,51.25,1429.57,3957.99,Stayed,,
